node_id,attr_0,attr_1,attr_2,attr_3,attr_4,attr_5,attr_6,attr_7,attr_8,attr_9,attr_10,attr_11,attr_12,attr_13,attr_14,attr_15,attr_16,attr_17,attr_18,attr_19,attr_20,attr_21,attr_22,attr_23,attr_24,attr_25,attr_26,attr_27
5511,-0.604931,-1.997146,1.501309,-0.181057,-0.328137,0.279706,1.361467,-1.488236,-0.743178,-0.06862,-0.919662,0.115898,-0.607159,0.873191,2.241621,-0.676082,-1.154448,-0.691747,0.164128,0.123189,-0.962846,-0.474543,-1.345623,0.563201,0.007562,-2.011454,0.08158,1.737822
5512,-1.49529,0.407515,-0.37136,0.450307,1.138052,-0.581818,0.182094,-0.171802,-0.245049,-0.181928,0.014307,0.210942,1.326722,-0.784859,-1.930177,-1.268883,0.962967,2.245856,0.422294,-0.955103,1.104634,0.869764,2.225703,1.035134,0.514799,2.795555,1.082049,-2.097021
5513,-0.111827,-2.935956,0.81433,-1.944143,-0.834959,1.317088,0.107374,-2.023054,-1.042123,1.231518,-1.438956,0.658412,-1.897902,-0.062273,2.741154,0.91285,-1.004241,-0.369505,-1.302587,-0.07111,-0.761422,-0.348878,-1.645176,-1.036821,-1.61424,-1.141271,-0.214824,1.59909
5514,-0.669867,-0.429972,1.952275,3.895757,-1.889977,-0.935542,2.831315,-0.656162,-0.021014,0.047139,0.188252,0.00984,-0.333998,1.923731,1.329604,0.359716,-2.177683,-2.669319,0.204976,0.179764,2.090994,-0.534911,-1.465303,-1.015776,1.626106,-3.209003,-2.293587,1.698894
5515,-0.60893,-5.224378,-0.847873,1.043831,-2.232096,0.22252,-0.275699,-2.011306,-1.408831,2.375402,-2.915169,-4.766025,-2.73976,-2.710363,1.069177,-2.397721,-2.66581,-0.421503,-0.306571,-2.286471,-2.632354,0.883408,-0.026707,1.601091,-0.977405,2.707477,-2.157458,1.413804
5516,-2.564005,1.697823,-0.301286,2.296722,0.349847,0.182194,2.666016,0.646457,-0.508969,-1.333949,2.497553,0.34298,2.175779,1.593214,-1.963658,-1.13062,-0.304196,0.046805,1.741119,-0.067535,0.77381,1.451108,1.020366,1.319728,2.483546,-1.755468,1.031552,-0.750725
5517,2.089927,-0.473901,-0.71767,-7.226433,1.861781,4.004274,-2.791898,-0.597236,-1.449753,-0.046539,-0.868564,3.501314,-0.819819,-0.574981,0.936281,1.394424,2.140457,2.257513,-1.899408,0.920697,-1.592836,-1.179445,-0.690576,-1.114319,-2.77776,0.297175,2.796493,0.365784
5518,1.889954,0.96142,0.429249,-0.383708,0.769627,-2.458843,-2.074283,1.257915,1.815632,1.236916,-0.911781,0.10526,-0.403845,-0.778827,-0.622791,1.284802,2.369346,-0.415553,-0.166329,1.294851,0.841826,-0.660779,2.068647,-1.535112,-1.131874,3.049309,-1.431643,-0.317145
5519,2.174001,2.067638,1.364218,-1.020219,0.534751,-1.588963,-1.026417,0.77186,2.263273,-0.370887,-0.223158,2.378158,0.20889,0.110637,0.69204,2.637772,1.460785,-0.373716,-0.205718,1.524542,1.708747,-2.037932,0.210505,-2.271343,-0.686148,-0.698119,-1.246232,-0.109691
5520,-2.431611,-2.047626,-1.269015,-1.379844,-2.181694,5.148446,2.850077,-2.286054,-3.291621,-1.704562,2.025359,-0.81035,0.462548,2.026786,1.554118,-2.74928,-2.430344,0.341494,0.934855,-1.557206,-3.029614,0.798337,-3.059636,1.916599,1.228331,-4.568221,2.356871,1.03923
5521,-2.891161,-0.527305,0.973298,0.06822,2.359891,-1.874117,-0.686197,0.935533,0.396792,1.658734,-1.426858,2.845938,1.198994,-0.238902,-1.101154,-0.588331,2.019566,2.620897,-1.048488,-0.166129,2.253477,0.53336,2.862831,-0.239891,0.14984,4.100222,1.469475,-2.20926
5522,1.199836,-2.433608,-1.141028,-2.444763,-0.472999,2.749064,-0.550223,-1.477221,-1.246273,0.507809,-0.09237,-1.070151,-0.92332,-1.264298,1.569546,-0.452166,-0.720553,1.241752,0.019794,-1.384043,-2.262282,0.409298,-1.655653,0.898399,-1.184691,0.792302,0.826286,0.794209
5523,0.277447,0.643505,-0.523484,0.870792,-1.780324,1.663989,1.325623,-0.404428,-0.332156,-1.072691,1.883699,-0.889759,0.308503,0.596941,0.245859,-0.120346,-2.136693,-1.629942,1.710621,-0.646133,-2.006418,0.038704,-2.104513,0.726493,0.693182,-3.934437,0.191387,0.890631
5524,5.365279,4.331105,-0.715639,-0.813428,1.26311,-3.497548,-6.400262,3.020161,4.520799,1.332723,-1.695881,-1.63949,-1.011578,-2.286894,-0.899498,3.985793,2.793911,-0.568053,0.111072,2.183788,0.50834,-1.410989,1.179206,-1.896844,-2.105318,3.135597,-2.819815,-1.401339
5525,2.048869,3.230734,-0.187264,-2.823741,2.264566,-1.290422,-2.446878,2.104757,1.476288,-0.89896,1.02109,2.827755,1.386124,0.974575,-1.222594,2.371002,3.614478,1.736274,-0.345369,2.111661,1.073458,-1.737918,1.824601,-1.477558,-0.997082,0.763147,1.648969,-2.029241
5526,2.211411,-2.667472,0.472645,-1.412986,-2.571662,1.252175,-0.689085,-1.843959,-0.385908,0.370039,-1.804687,-1.138983,-2.007067,-0.460041,3.953685,1.084624,-2.496405,-2.071403,-1.621262,-1.032366,-1.68441,-1.034683,-2.732141,-0.862088,-1.422614,-2.517454,-1.534231,2.555925
5527,0.294834,0.138514,-3.923947,-3.160888,0.201586,6.613437,-0.37314,-1.546435,-2.173697,-1.88921,4.085759,-3.151348,0.328235,-0.866261,-0.722469,-1.803836,-0.605271,1.035056,1.701515,-1.420546,-4.792522,1.155708,-2.352153,2.575513,-0.659673,-2.502175,2.751158,0.711737
5528,1.791391,1.628232,-1.99921,-1.196995,0.132003,1.878241,-0.329867,0.893503,-0.02367,-1.86878,2.025596,-0.688884,0.752589,-0.060815,-1.547055,0.163983,1.400466,0.267094,1.064954,0.646084,-1.351381,-0.200011,-0.912667,0.279991,0.169467,-1.489817,0.41542,0.354775
5529,-5.058384,-0.139175,1.416215,1.5055,1.9974,-1.268697,3.175285,0.343592,-1.157359,0.027332,0.272125,4.094736,2.881449,2.097245,-2.023495,-1.011825,0.905687,2.331933,-0.157561,0.234567,3.133051,1.025773,2.52021,0.133862,1.529404,1.192363,2.073768,-2.014978
5530,0.53884,-3.455578,-1.739042,-1.165673,-1.027786,0.112299,-1.719859,-1.611033,-0.425813,1.452602,-2.24554,-2.68756,-2.075832,-2.17628,0.996325,-0.793139,-0.77922,0.557393,-0.328903,-0.580137,-1.962574,-0.186521,-0.027978,0.643783,-1.718798,2.204172,-1.235123,0.616761
5531,4.031527,1.566213,-1.608484,-4.852584,1.918492,0.835869,-4.815311,0.913182,1.209514,0.094677,-0.695312,0.57762,-0.933698,-1.770277,-0.046957,1.977191,3.169668,1.314554,-0.576146,1.561876,-2.171182,-0.955816,0.035264,-1.403465,-2.522433,2.274007,0.82848,-1.054469
5532,-3.960385,-2.263727,-0.024972,-0.118926,0.550169,1.354103,2.516832,-1.205419,-1.492707,-0.230117,0.683152,2.222601,1.138902,1.708799,-0.480902,-1.976295,0.132121,0.887564,0.104896,-1.57262,0.872222,1.137339,0.483704,1.389566,0.800545,1.001223,1.769516,-0.730135
5533,-0.370219,-1.375193,-0.161895,2.216887,-2.352135,1.626286,2.405449,-1.456277,-1.285125,-1.693833,1.06743,-1.569899,0.251108,1.059232,1.353779,-1.795585,-2.566782,-1.924026,1.246787,-0.426275,-0.989266,0.875729,-2.350924,1.565,1.698335,-3.990364,-1.114152,1.649478
5534,6.758438,4.684102,1.351546,-4.597378,1.844492,-0.858409,-4.648775,2.776401,4.309876,-0.558786,-0.458353,4.45873,-1.336757,0.351301,2.013406,6.220986,4.05107,-0.774237,-1.486844,3.874001,0.852193,-4.124301,-1.228656,-4.313117,-3.113451,-0.873413,-1.166595,-0.007511
5535,1.910552,-2.083426,-0.760452,-2.611041,-1.74642,2.473225,-1.635977,-1.679657,-1.150911,0.000782,-1.091303,-2.085289,-2.815107,-0.682232,2.152125,-0.350315,-0.861388,-1.086307,-0.23712,0.11219,-3.366825,-0.556187,-2.933732,0.820084,-1.390338,-1.432989,-0.487888,0.900526
5536,0.279476,2.12411,2.407095,1.865144,2.265168,-5.291076,-2.039218,2.175252,2.666904,1.693251,-2.174413,2.644627,0.200875,0.431073,-0.778123,2.327915,2.221232,0.029238,-1.525142,1.509008,4.374428,-1.276106,2.785729,-2.039045,-0.116225,4.255782,-2.2094,-2.446911
5537,-1.231694,-0.843986,-0.483218,3.222718,-2.228415,0.365816,2.920879,-0.99177,-0.747678,0.197968,-0.040153,-2.624752,-0.399576,0.133412,0.352289,-1.655663,-2.400777,-1.288856,1.29257,-1.518263,-0.697943,0.891025,-1.262741,1.701955,1.504281,-1.64977,-1.170573,1.133344
5538,-2.182054,-0.971014,-0.145193,6.478883,-2.849729,0.023435,4.534996,-0.779741,-0.661997,-0.993396,1.878954,-3.836616,0.648551,1.084115,-0.853377,-2.43835,-4.044419,-3.113368,2.502519,-1.146212,0.728093,2.029703,-1.057388,1.762253,3.185016,-3.066541,-2.360741,1.06683
5539,-0.359096,-4.332897,-1.354299,-0.696741,-0.833701,1.034518,-1.470364,-1.995582,-0.915359,1.805394,-2.258,-3.518158,-2.871925,-2.413382,1.043038,-2.098917,-1.68031,0.147738,-0.829056,-1.545779,-2.09616,0.597983,-0.159891,2.232089,-1.107733,2.238432,-0.513964,0.990067
5540,2.615664,-0.196352,-0.125106,-0.12004,-1.105037,-0.363675,-0.891189,-0.120391,0.816387,-0.155048,-0.316497,-2.379619,-1.090983,-1.035629,0.447755,1.463216,-0.183272,-2.276619,0.251689,0.323844,-1.71067,-0.264057,-2.073223,-1.149729,-0.528088,-1.762142,-1.925299,1.409426
5541,-4.311145,-0.31556,0.386891,1.634708,1.763127,-2.407141,0.907339,1.246509,0.000299,1.701971,-0.830719,1.967083,1.281479,0.173584,-3.208896,-1.985013,1.148491,2.47433,-0.880048,-0.389144,2.892478,1.304891,3.960871,0.791616,0.743941,5.000949,1.209631,-2.796946
5542,2.244531,0.856249,0.321705,-1.271514,-0.391681,0.650379,-1.316927,0.707693,0.659813,0.572582,0.048565,-0.13692,-0.986241,-0.283682,0.543459,1.238152,-0.082844,-0.395532,-0.760557,-0.236335,-1.049273,-1.379457,-1.818022,-0.970613,-0.491462,-0.973232,-0.836073,1.100569
5543,1.575968,0.216314,0.59159,1.534554,-2.672299,1.614594,2.844224,-1.272835,-1.607526,-1.836125,2.22928,-0.922891,-0.549547,1.861091,2.446534,0.584019,-3.58864,-2.810138,1.356743,-0.575241,-0.938389,-0.037091,-4.648135,-0.49203,1.971801,-6.517571,-0.844057,3.238591
5544,1.832383,-0.345199,1.636804,3.872585,-4.259952,-0.277491,2.935913,-0.453494,0.263648,-0.761053,0.744967,-2.562749,-1.28058,1.681166,3.243236,0.55837,-4.849056,-4.702436,1.466004,-0.73416,-0.143499,-1.008196,-2.836424,-0.828208,1.985118,-5.764032,-4.528837,3.253858
5545,0.563298,1.155721,-2.090072,-5.561156,1.89427,4.082011,-1.689154,-1.052457,-1.152589,-0.471505,1.173679,2.186165,0.207728,-0.290288,-0.487272,-0.258509,3.053034,3.073734,0.341481,-0.26124,-2.506148,-0.775397,-0.945492,0.365446,-1.152689,-0.482641,3.988454,-0.864051
5546,2.371106,0.40712,0.641979,0.202012,-0.59245,-1.994576,-0.453967,0.271557,1.051642,0.136079,-1.570393,-0.00973,-0.860337,0.358191,1.072665,1.544474,-0.213949,-1.87636,-0.763231,0.140257,1.288193,-0.612374,-0.853729,-1.174862,-0.853716,0.585924,-1.638079,0.483861
5547,-0.972249,-0.303687,-1.187597,0.422295,-0.934508,2.046637,2.240622,-1.408819,-1.822076,-0.686548,1.745546,-0.936727,0.221027,0.073651,0.6287,-1.683558,-0.92905,-0.989063,1.359368,-0.870752,-1.471174,0.810817,-0.700845,0.906888,0.646505,-2.068661,0.338894,1.06576
5548,3.562369,0.057617,-0.658663,0.181735,-2.581492,2.069998,0.807712,-1.094168,-0.73273,-1.227558,1.334008,-2.620565,-0.69383,0.034764,2.024515,0.953994,-2.002801,-3.601809,1.138753,-0.618173,-2.564837,-0.452209,-3.311937,-0.242909,-0.05305,-4.32025,-1.455716,2.081291
5549,-0.050898,1.731742,-0.064317,-0.438218,3.203652,-5.036069,-4.117944,2.210603,2.959155,2.425565,-2.383588,1.760278,-0.88995,-1.540531,-2.674698,1.352256,4.27727,2.37114,-1.066117,2.04732,2.141856,-0.616811,4.196916,-0.925995,-1.312967,6.476471,-0.355085,-3.347099
5550,0.103613,4.895427,-0.569714,0.127201,2.642269,0.472339,0.506551,2.605253,0.635455,-2.753712,3.737889,2.434204,3.112752,2.164641,-3.199708,1.552242,2.425571,1.351209,2.174604,1.596799,1.161654,-0.017861,0.890699,-0.984405,1.038517,-2.157686,1.714994,-1.850997
5551,0.45961,-1.158349,1.454225,2.396187,-1.784389,-2.702624,0.963773,0.204232,0.7917,1.593782,-2.030202,-1.209816,-1.389546,-0.247866,1.722665,0.222857,-1.738567,-2.332215,-1.054227,-0.143216,1.593626,-0.285524,-0.674617,-0.821546,0.525409,-0.443026,-3.014098,1.921904
5552,-3.037572,-0.311104,-0.794625,1.43354,-0.510962,2.426952,3.000326,-0.950867,-2.540967,-1.687706,2.339339,0.612915,2.086602,1.407798,0.142897,-2.185587,-0.388623,1.139997,1.807563,-0.789093,-0.75271,1.178284,-0.332758,1.314571,1.345818,-2.316118,2.362277,0.454395
5553,-2.344391,-1.704734,0.261347,2.678239,-1.317086,1.085503,4.025465,-1.527505,-2.146564,-0.615147,0.552916,-1.048739,-0.349325,1.208073,-0.131193,-2.342529,-3.161658,-1.257127,0.770998,-1.526877,-1.443981,1.588744,-1.275409,2.207673,1.789494,-2.281351,0.89092,0.854866
5554,-2.336503,-2.481971,-0.279786,0.043524,0.271775,-0.674115,-0.096624,-0.308642,-0.356845,2.001429,-1.07747,0.658232,0.302103,-0.626361,-0.848622,-1.425151,0.816498,1.713505,-0.846773,-0.378705,0.294663,0.377704,1.226745,1.019484,-0.630844,3.028454,1.974481,-0.811344
5555,-0.088055,-2.718285,-1.309901,0.493424,-2.602256,2.270745,1.665804,-1.66017,-1.905284,-0.392204,0.607938,-4.653086,-1.869501,-0.378737,1.606223,-1.759353,-3.321554,-1.008208,1.169689,-1.650057,-3.316725,1.376805,-1.765668,2.553381,0.245521,-1.940553,-1.85287,2.145956
5556,2.347259,-2.218777,-1.245086,-1.33177,-1.466433,1.303973,-1.901278,-0.928918,0.101659,0.744812,-1.757481,-3.13412,-1.931918,-2.646797,1.597153,0.451505,-0.499664,-1.027828,-0.51847,-0.194602,-2.902723,-0.692908,-1.253321,0.15141,-1.400975,0.975649,-2.169691,0.68608
5557,-2.053236,-1.443127,-0.199556,1.405658,-0.059584,-0.596159,1.461406,-0.442133,-1.488941,-0.297531,-0.640693,-0.916986,0.526794,0.025755,-1.322508,-1.430364,-1.19525,0.706601,0.494992,-0.732947,-0.228931,1.082597,0.248663,1.587832,0.706877,0.786474,0.170293,0.256938
5558,-0.947013,-1.485853,-1.463268,2.346082,-0.698044,0.502908,1.536933,-0.832196,-0.253462,-0.241093,0.585498,-3.047161,-0.314393,-0.635962,-0.541386,-1.369192,-2.171924,-0.408207,0.789687,-1.146606,-0.729197,0.857739,0.085909,2.400262,0.909256,-0.011417,-0.262675,-0.097868
5559,2.451499,-1.232827,0.716387,-3.269884,-1.134921,2.475305,-0.227831,-0.854932,-0.434493,0.018778,-0.688976,0.633688,-1.56726,0.208436,3.223023,1.617385,-0.636248,-1.115873,-1.250817,0.097755,-1.032849,-1.773866,-2.559859,-1.104958,-1.713676,-2.874299,-0.165918,2.492382
5560,-3.784596,-1.977096,-0.38524,2.422014,-0.258902,-1.653205,1.406852,-0.25335,-0.616705,0.717421,-1.027973,-1.152607,-0.147938,-0.478908,-1.265738,-2.353347,-0.877715,1.341625,-0.687903,-0.495363,1.505709,1.978105,2.088173,1.497644,0.919241,3.125677,-0.468429,-1.08739
5561,-0.954955,3.57907,-0.446155,-1.838816,4.053113,-1.620768,-2.469325,1.942958,1.109335,-0.356453,1.04787,3.352713,1.671661,-0.137151,-2.56109,0.792673,4.418411,3.453303,-0.743827,1.188541,2.011827,-0.103231,2.781967,-1.265755,-0.208478,3.480869,1.989005,-3.215265
5562,1.511395,0.100148,-0.413211,-2.794988,1.873199,-0.599682,-3.510963,0.303847,0.898919,0.95813,-1.46316,0.351833,-0.491531,-1.73087,-0.262659,0.675781,2.799113,1.187908,-1.37777,0.957086,-0.129395,-1.074593,1.523339,-0.87887,-1.642265,3.774605,1.046698,-1.305153
5563,-0.054354,1.824947,-0.927677,2.527682,0.083304,-0.699857,1.285977,0.494409,0.200097,-0.562406,1.721197,-1.082839,0.91893,0.218927,-0.871025,-0.107542,-0.164911,-0.696523,1.521699,0.184636,-0.820236,0.659897,0.341297,0.884833,1.20015,-0.939401,-1.191094,-0.277396
5564,-2.217002,-4.074798,0.882146,2.613775,-4.08977,4.204253,5.82325,-4.05078,-3.233255,-1.071889,1.613151,-1.444725,-0.907108,3.170825,3.475381,-2.836749,-5.690244,-2.827219,0.676443,-3.09664,-1.707682,0.60353,-4.349421,1.101204,2.112496,-6.238723,-0.638846,3.997125
5565,-2.366514,3.526554,-0.644064,2.847285,2.053517,-1.80885,1.062765,2.024388,0.397718,-1.561518,2.62985,0.380317,2.853443,0.905531,-4.330108,-1.681465,1.920524,1.118214,1.956268,1.206755,1.949399,1.475451,2.514603,1.356346,2.387334,0.981971,0.99113,-2.377126
5566,-0.914028,0.977943,-1.621948,-0.933948,0.000589,3.208363,1.236123,-0.979172,-1.660708,-2.610697,2.836185,1.10806,1.92628,1.50864,0.428949,-0.338362,-0.311762,0.201212,1.464364,0.085232,-1.387713,0.627803,-1.714734,0.630531,0.244877,-4.142592,2.474753,-0.37348
5567,-2.25349,-3.467643,0.788418,4.081147,-1.200951,-3.769978,1.265595,-1.111715,0.309464,2.987928,-3.367011,-2.99362,-1.336399,-2.059774,0.145949,-1.334754,-1.681177,-0.156696,-0.682748,-1.233811,1.303527,1.002008,2.302393,1.225944,0.813255,3.322223,-2.707455,0.046534
5568,-1.696255,0.05714,0.943075,5.209746,-1.048868,-2.369084,2.989005,0.787043,0.591743,-0.479339,0.594945,-1.313197,0.515497,1.119661,-0.113256,-0.44337,-1.868948,-1.313003,0.311641,-0.091761,2.197704,1.288913,-0.239724,-0.008283,2.027205,-1.085655,-2.591567,0.736389
5569,-2.712587,-2.327643,-0.186599,6.096101,-3.325745,-0.484386,4.85204,-1.269704,-1.472341,-0.783205,1.002263,-4.824489,0.116704,0.377403,0.035607,-2.830258,-4.577601,-2.27665,2.472755,-2.370085,-0.941722,1.710126,-0.941154,2.9543,3.10153,-2.070534,-2.105119,1.365435
5570,0.294667,2.634133,-0.71793,3.798141,-0.136977,-0.929198,0.884216,1.391567,0.77033,-1.393574,1.713304,-2.066326,1.224987,0.451091,-2.364049,-0.324654,-0.984379,-1.106292,1.708075,-0.108136,0.860864,0.556106,0.329849,1.09351,2.820755,-1.156447,-2.489208,0.122717
5571,-1.308206,-0.99074,0.344507,1.790815,-0.633033,-2.142228,1.132051,-0.139774,-0.616597,0.830947,-0.871518,0.718457,0.57712,-0.094181,-0.35291,-0.263974,-0.02196,-0.534183,-1.004822,0.169454,2.055853,0.443769,0.632797,0.220293,0.909677,0.170964,-0.504876,-0.536106
5572,1.695991,2.105135,-0.029451,-1.194476,0.961114,0.945799,-0.149802,0.034805,-0.012893,-0.729532,1.539411,0.709542,0.960135,0.311189,0.354786,0.613004,0.524206,-0.125874,0.155268,0.945244,-0.618366,0.309669,-0.3975,-0.927827,-0.591918,-0.605525,0.691306,0.085505
5573,-1.017061,-0.872995,-1.86313,-1.732427,1.057439,1.176146,-1.058978,-1.334638,-0.728471,-0.024073,-0.772625,0.368681,0.417896,-0.679168,-0.228553,-0.713811,0.567946,1.705598,-0.898905,-0.773835,-0.965884,0.01703,0.070273,0.540021,-1.148272,2.62807,2.560292,-0.669495
5574,1.516204,0.198729,1.084208,-0.355053,-0.351525,-0.475132,-0.889,0.141733,1.152536,0.551381,-0.737356,-0.496042,-1.097461,-0.799666,0.405001,1.006017,0.243683,0.140655,0.161451,0.237609,-0.311792,-0.459876,-0.697362,-0.19384,-0.586381,0.83734,-0.826501,0.67865
5575,-4.749704,-3.931177,0.53641,0.468204,2.039832,-0.564771,1.013562,-1.400838,-0.679545,2.084053,-2.426137,2.091561,0.825571,-0.981988,-0.890972,-2.042593,1.161529,3.069464,-1.013938,-0.479993,1.172176,1.750037,2.937765,1.512974,-0.241011,5.522547,1.008876,-2.486357
5576,1.679987,-1.600276,2.099629,0.360313,-2.825453,-0.282958,1.52901,-1.203223,-0.28253,0.590634,-1.027998,-0.045926,-1.732124,0.704085,3.420318,1.712974,-1.999598,-2.400503,-0.449982,0.221374,0.319854,-1.177198,-2.555942,-2.57015,0.021797,-2.694999,-3.029587,2.068826
5577,2.216987,1.831559,-2.96909,-1.708613,-0.416322,2.952658,-1.549317,0.09374,-0.3697,-2.065645,3.430164,-2.746049,-0.133238,-1.238968,-1.46166,-0.493065,0.68225,-0.349831,2.222646,-0.234822,-3.659273,0.268263,-1.667451,1.273416,-0.192311,-1.218897,1.003291,0.33628
5578,-2.327583,1.513444,0.386989,3.263343,1.378906,-2.138917,1.334725,2.213124,0.87541,-0.319529,0.758199,1.090208,2.136845,1.478694,-1.966283,-0.187318,0.823286,1.131647,0.287506,-0.407162,2.150521,1.262357,2.074725,0.413112,1.708884,0.963857,0.849584,-1.254239
5579,-3.099264,1.052941,-0.211372,0.083781,2.325154,-1.493709,-1.034162,1.521574,0.942897,0.557184,-0.203961,2.92095,1.579422,0.701817,-2.568364,-0.229611,2.340095,2.902458,-0.909004,0.311663,1.917292,0.813727,2.981114,-0.451412,-0.199097,3.425256,2.031895,-2.028315
5580,1.169091,1.797464,-0.933809,-2.997097,1.507929,0.865376,-2.3964,0.239748,-0.058941,-0.462382,0.400751,1.546229,0.093426,-1.257714,-0.768797,0.935226,1.90546,1.039774,-0.149622,0.642928,-0.223452,-0.215419,0.32688,-0.399097,-1.086943,1.690885,2.070296,-1.473005
5581,0.671118,1.163831,-0.398114,-3.314363,3.116732,-2.346267,-4.438862,1.684803,2.726042,1.295831,-1.600055,2.600788,-0.45336,-1.172608,-2.042524,1.655371,3.81007,2.634301,-1.548458,1.960808,1.329749,-1.335364,3.406822,-0.627607,-1.670157,6.142043,0.782588,-2.796359
5582,0.645309,2.3491,0.965116,1.296744,0.710053,-0.724118,0.73025,1.449625,1.084045,-1.087048,0.860821,1.590724,0.437137,1.149196,-0.017797,1.61022,0.698997,-1.168557,0.879657,1.801498,1.836879,0.091644,0.257628,-1.113489,0.769495,-1.455013,0.115154,0.221617
5583,-0.750244,-4.372615,-0.463419,-1.651672,-1.773908,2.190002,0.354835,-2.693957,-2.444883,1.046037,-1.489162,-1.762265,-2.671754,-0.613481,2.513024,-1.488047,-2.478156,0.050326,-1.134438,-1.612326,-1.932429,0.333514,-2.249486,0.845226,-0.968913,-0.117745,-0.152445,1.410807
5584,0.214117,-3.81899,-1.220105,0.178618,-2.400514,1.659742,-0.367756,-1.890403,-1.186661,0.911816,-1.123245,-3.981684,-2.789162,-1.63081,1.617908,-1.753641,-1.77839,-0.753672,-0.065442,-1.27959,-2.084095,0.565669,-1.821209,1.55867,-1.134602,0.126029,-0.86766,1.861628
5585,3.501965,-0.344065,-1.342017,-2.032869,-1.556454,2.351916,0.060516,-0.676292,-0.725949,-0.894431,1.294813,-1.490628,-1.34772,0.014903,1.501596,0.119309,-0.649173,-1.150606,0.115716,-0.348366,-2.236237,-0.522751,-2.078106,-0.452051,-0.631784,-2.664253,-0.06752,1.402612
5586,1.243297,0.430236,-1.263643,0.774975,-0.836679,0.408367,-0.813756,-0.371613,-0.786555,-0.703923,0.922506,-3.124695,-0.179107,-1.249128,-1.199277,-1.148987,-1.121524,-1.006842,1.453114,-0.239565,-1.979224,0.303171,-0.669575,1.217258,0.609223,-0.038514,-0.196968,1.423989
5587,-1.543917,0.096154,-0.783281,-0.368715,1.879557,0.250739,0.049929,0.920671,-0.194628,0.280896,0.016891,1.587399,1.634938,-0.279518,-1.835568,-0.963857,1.913973,2.711932,0.177383,0.002005,0.771059,0.832,2.304071,0.659795,-0.088611,2.793887,2.212827,-2.195798
5588,1.558446,-0.90712,-0.334072,-2.012277,-0.96089,2.206329,-0.603546,-1.131088,-0.574108,0.027786,-0.774017,-0.671385,-0.887224,-0.635474,2.408558,0.68712,-0.627034,-0.904027,0.100677,-0.383302,-1.737524,-0.12911,-1.928313,0.103228,-1.144739,-1.810262,0.143811,0.817916
5589,4.864408,-2.089152,-0.948464,-3.346018,-1.993967,1.935423,-3.819079,-0.619686,0.887051,1.223197,-1.698219,-3.857689,-3.825152,-2.709855,2.699037,1.033441,-1.278521,-2.339672,-0.968785,-0.363329,-3.624803,-1.413401,-3.271259,-0.128498,-2.493354,-0.902719,-2.212205,1.526646
5590,-0.362364,2.124228,-1.558087,1.282942,-0.240055,2.356836,2.954369,-0.217377,-0.717862,-2.968499,3.537179,-0.395518,1.963295,1.913999,-1.827681,-1.354764,-1.123942,-0.4469,2.390499,-0.477467,-0.363134,0.994781,-1.209662,0.979673,2.05865,-4.572297,1.444423,0.78177
